,Day,Network
65,2014-01-08 09:20:00,"[['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Bertrand Ovan', 'Varro Awelon', 1], ['Bertrand Ovan', 'Emile Arpa', 1], ['Bertrand Ovan', 'Valeria Morlun', 1], ['Bertrand Ovan', 'Albina Hafon', 1], ['Bertrand Ovan', 'Dylan Scozzese', 1], ['Bertrand Ovan', 'Benito Hawelon', 1], ['Bertrand Ovan', 'Adan Morlun', 1], ['Bertrand Ovan', 'Henk Mies', 1], ['Bertrand Ovan', 'Cecilia Morluniau', 1], ['Bertrand Ovan', 'Dante Coginian', 1], ['Bertrand Ovan', 'Irene Nant', 1]]"
66,2014-01-08 09:40:00,"[['Orhan Strum', 'Sten Sanjorge Jr (tethys)', 1], ['Orhan Strum', 'Ada Campo-Corrente', 1], ['Orhan Strum', 'Sten Sanjorge Jr', 1], ['Lucas Alcazar', 'Nils Calixto', 1], ['Lucas Alcazar', 'Sven Flecha', 1], ['Benito Hawelon', 'Elsa Orilla', 1], ['Felix Balas', 'Lidelse Dedos', 1], ['Felix Balas', 'Isande Borrasca', 1]]"
67,2014-01-08 10:00:00,"[['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Ada Campo-Corrente', 'Orhan Strum', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Linnea Bergen', 'Axel Calzas', 1]]"
68,2014-01-08 10:20:00,"[['Sten Sanjorge Jr (tethys)', 'Ingrid Barranco', 1], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 2], ['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Vira Frente', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
69,2014-01-08 11:00:00,"[['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Ada Campo-Corrente', 'Orhan Strum', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1]]"
70,2014-01-08 11:40:00,"[['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Orhan Strum', 'Willem Vasco-Pais', 1], ['Sven Flecha', 'Nils Calixto', 1], ['Sven Flecha', 'Lucas Alcazar', 1], ['Adan Morlun', 'Varro Awelon', 1], ['Adan Morlun', 'Bertrand Ovan', 1], ['Adan Morlun', 'Emile Arpa', 1], ['Adan Morlun', 'Valeria Morlun', 1], ['Adan Morlun', 'Albina Hafon', 1], ['Adan Morlun', 'Dylan Scozzese', 1], ['Adan Morlun', 'Benito Hawelon', 1], ['Adan Morlun', 'Henk Mies', 1], ['Adan Morlun', 'Cecilia Morluniau', 1], ['Adan Morlun', 'Dante Coginian', 1], ['Adan Morlun', 'Irene Nant', 1], ['Stenig Fusil', 'Varja Lagos', 1]]"
71,2014-01-08 12:00:00,"[['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Lucas Alcazar', 'Nils Calixto', 1], ['Lucas Alcazar', 'Sven Flecha', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Ada Campo-Corrente', 'Orhan Strum', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Isak Baza', 'Nils Calixto', 1], ['Isak Baza', 'Sven Flecha', 1], ['Albina Hafon', 'Varro Awelon', 1], ['Albina Hafon', 'Bertrand Ovan', 1], ['Albina Hafon', 'Emile Arpa', 1], ['Albina Hafon', 'Valeria Morlun', 1], ['Albina Hafon', 'Dylan Scozzese', 1], ['Albina Hafon', 'Benito Hawelon', 1], ['Albina Hafon', 'Adan Morlun', 1], ['Albina Hafon', 'Henk Mies', 1], ['Albina Hafon', 'Cecilia Morluniau', 1], ['Albina Hafon', 'Dante Coginian', 1], ['Albina Hafon', 'Irene Nant', 1], ['Nils Calixto', 'Sven Flecha', 1], ['Nils Calixto', 'Lucas Alcazar', 1], ['Cecilia Morluniau', 'Henk Mies', 1], ['Cecilia Morluniau', 'Benito Hawelon', 1], ['Cecilia Morluniau', 'Adan Morlun', 1]]"
72,2014-01-08 12:20:00,"[['Nils Calixto', 'Isak Baza', 1], ['Nils Calixto', 'Sven Flecha', 1], ['Elsa Orilla', 'Benito Hawelon', 1], ['Adan Morlun', 'Varro Awelon', 1], ['Adan Morlun', 'Bertrand Ovan', 1], ['Adan Morlun', 'Emile Arpa', 1], ['Adan Morlun', 'Valeria Morlun', 1], ['Adan Morlun', 'Albina Hafon', 1], ['Adan Morlun', 'Dylan Scozzese', 1], ['Adan Morlun', 'Benito Hawelon', 1], ['Adan Morlun', 'Henk Mies', 1], ['Adan Morlun', 'Cecilia Morluniau', 1], ['Adan Morlun', 'Dante Coginian', 1], ['Adan Morlun', 'Irene Nant', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Anda Ribera', 1]]"
73,2014-01-08 12:40:00,"[['Henk Mies', 'Varro Awelon', 1], ['Henk Mies', 'Bertrand Ovan', 1], ['Henk Mies', 'Emile Arpa', 1], ['Henk Mies', 'Valeria Morlun', 1], ['Henk Mies', 'Albina Hafon', 1], ['Henk Mies', 'Dylan Scozzese', 1], ['Henk Mies', 'Benito Hawelon', 1], ['Henk Mies', 'Adan Morlun', 1], ['Henk Mies', 'Cecilia Morluniau', 1], ['Henk Mies', 'Dante Coginian', 1], ['Henk Mies', 'Irene Nant', 1], ['Ada Campo-Corrente', 'Ingrid Barranco', 1]]"
74,2014-01-08 13:00:00,"[['Ada Campo-Corrente', 'Ingrid Barranco', 1], ['Orhan Strum', 'Willem Vasco-Pais', 1], ['Lidelse Dedos', 'Isande Borrasca', 1], ['Benito Hawelon', 'Elsa Orilla', 1], ['Elsa Orilla', 'Benito Hawelon', 1]]"
75,2014-01-08 13:20:00,"[['Varja Lagos', 'Stenig Fusil', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Vira Frente', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Benito Hawelon', 'Elsa Orilla', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Anda Ribera', 1]]"
76,2014-01-08 14:00:00,"[['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Vira Frente', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Orhan Strum', 'Willem Vasco-Pais', 1], ['Lucas Alcazar', 'Nils Calixto', 1], ['Lucas Alcazar', 'Sven Flecha', 1]]"
77,2014-01-08 14:20:00,"[['Henk Mies', 'Varro Awelon', 1], ['Henk Mies', 'Bertrand Ovan', 1], ['Henk Mies', 'Emile Arpa', 1], ['Henk Mies', 'Valeria Morlun', 1], ['Henk Mies', 'Albina Hafon', 1], ['Henk Mies', 'Dylan Scozzese', 1], ['Henk Mies', 'Benito Hawelon', 1], ['Henk Mies', 'Adan Morlun', 1], ['Henk Mies', 'Cecilia Morluniau', 1], ['Henk Mies', 'Dante Coginian', 1], ['Henk Mies', 'Irene Nant', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Anda Ribera', 1], ['Ruscella Mies', 'Ingrid Barranco', 1], ['Ruscella Mies', 'Bertrand Ovan', 1], ['Ruscella Mies', 'Lars Azada', 1], ['Ruscella Mies', 'Kare Orilla', 1], ['Ruscella Mies', 'Marin Onda', 1], ['Ruscella Mies', 'Ada Campo-Corrente', 1], ['Ruscella Mies', 'Isak Baza', 1], ['Ruscella Mies', 'Felix Resumir', 1], ['Ruscella Mies', 'Rachel Pantanal', 1], ['Ruscella Mies', 'Cornelia Lais', 1], ['Ruscella Mies', 'Orhan Strum', 1], ['Ruscella Mies', 'Lidelse Dedos', 1], ['Ruscella Mies', 'Adan Morlun', 1], ['Ruscella Mies', 'Edvard Vann', 1], ['Ruscella Mies', 'Axel Calzas', 1], ['Ruscella Mies', 'Cecilia Morluniau', 1], ['Ruscella Mies', 'Brand Tempestad', 1], ['Ruscella Mies', 'Elsa Orilla', 1], ['Ruscella Mies', 'Irene Nant', 1], ['Ruscella Mies', 'Varro Awelon', 1], ['Ruscella Mies', 'Loreto Bodrogi', 1], ['Ruscella Mies', 'Gustav Cazar', 1], ['Ruscella Mies', 'Adra Nubarron', 1], ['Ruscella Mies', 'Felix Balas', 1], ['Ruscella Mies', 'Hideki Cocinaro', 1], ['Ruscella Mies', 'Sven Flecha', 1], ['Ruscella Mies', 'Stenig Fusil', 1], ['Ruscella Mies', 'Nils Calixto', 1], ['Ruscella Mies', 'Sten Sanjorge Jr', 1], ['Ruscella Mies', 'Varja Lagos', 1], ['Ruscella Mies', 'Willem Vasco-Pais', 1], ['Ruscella Mies', 'Dante Coginian', 1], ['Ruscella Mies', 'Birgitta Frente', 1], ['Ruscella Mies', 'Carla Forluniau', 1], ['Ruscella Mies', 'Lucas Alcazar', 1], ['Ruscella Mies', 'Mat Bramar', 1], ['Ruscella Mies', 'Emile Arpa', 1], ['Ruscella Mies', 'Albina Hafon', 1], ['Ruscella Mies', 'Valeria Morlun', 1], ['Ruscella Mies', 'Kanon Herrero', 1], ['Ruscella Mies', 'Inga Ferro', 1], ['Ruscella Mies', 'Vira Frente', 1], ['Ruscella Mies', 'Henk Mies', 1], ['Ruscella Mies', 'Linnea Bergen', 1], ['Ruscella Mies', 'Claudio Hawelon', 1], ['Ruscella Mies', 'Isande Borrasca', 1], ['Ruscella Mies', 'Hennie Osvaldo', 1], ['Ruscella Mies', 'Dylan Scozzese', 1], ['Ruscella Mies', 'Linda Lagos', 1], ['Ruscella Mies', 'Isia Vann', 1], ['Ruscella Mies', 'Benito Hawelon', 1], ['Ruscella Mies', 'Minke Mies', 1], ['Ruscella Mies', 'Anda Ribera', 1], ['Stenig Fusil', 'Varja Lagos', 1]]"
78,2014-01-08 14:40:00,"[['Loreto Bodrogi', 'Hennie Osvaldo', 1], ['Loreto Bodrogi', 'Felix Resumir', 1], ['Loreto Bodrogi', 'Kanon Herrero', 1], ['Loreto Bodrogi', 'Stenig Fusil', 1], ['Loreto Bodrogi', 'Minke Mies', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Linda Lagos', 1], ['Anda Ribera', 'Ruscella Mies', 1]]"
79,2014-01-08 15:00:00,"[['Henk Mies', 'Benito Hawelon', 1], ['Henk Mies', 'Adan Morlun', 1], ['Varja Lagos', 'Stenig Fusil', 1], ['Lidelse Dedos', 'Isande Borrasca', 1]]"
80,2014-01-08 15:20:00,"[['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Anda Ribera', 1]]"
81,2014-01-08 15:40:00,"[['Henk Mies', 'Benito Hawelon', 1], ['Henk Mies', 'Adan Morlun', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Bertrand Ovan', 'Varro Awelon', 1], ['Bertrand Ovan', 'Claudio Hawelon', 1], ['Bertrand Ovan', 'Emile Arpa', 1], ['Bertrand Ovan', 'Albina Hafon', 1], ['Bertrand Ovan', 'Valeria Morlun', 1], ['Bertrand Ovan', 'Dylan Scozzese', 1], ['Bertrand Ovan', 'Benito Hawelon', 1], ['Bertrand Ovan', 'Adan Morlun', 1], ['Bertrand Ovan', 'Henk Mies', 1], ['Bertrand Ovan', 'Cecilia Morluniau', 1], ['Bertrand Ovan', 'Dante Coginian', 1], ['Bertrand Ovan', 'Irene Nant', 1], ['Felix Resumir', 'Ingrid Barranco', 1], ['Felix Resumir', 'Bertrand Ovan', 1], ['Felix Resumir', 'Lars Azada', 1], ['Felix Resumir', 'Kare Orilla', 1], ['Felix Resumir', 'Marin Onda', 1], ['Felix Resumir', 'Ada Campo-Corrente', 1], ['Felix Resumir', 'Isak Baza', 1], ['Felix Resumir', 'Rachel Pantanal', 1], ['Felix Resumir', 'Cornelia Lais', 1], ['Felix Resumir', 'Orhan Strum', 1], ['Felix Resumir', 'Lidelse Dedos', 1], ['Felix Resumir', 'Adan Morlun', 1], ['Felix Resumir', 'Edvard Vann', 1], ['Felix Resumir', 'Axel Calzas', 1], ['Felix Resumir', 'Cecilia Morluniau', 1], ['Felix Resumir', 'Brand Tempestad', 1], ['Felix Resumir', 'Elsa Orilla', 1], ['Felix Resumir', 'Irene Nant', 1], ['Felix Resumir', 'Varro Awelon', 1], ['Felix Resumir', 'Loreto Bodrogi', 1], ['Felix Resumir', 'Gustav Cazar', 1], ['Felix Resumir', 'Adra Nubarron', 1], ['Felix Resumir', 'Felix Balas', 1], ['Felix Resumir', 'Hideki Cocinaro', 1], ['Felix Resumir', 'Ruscella Mies', 1], ['Felix Resumir', 'Sven Flecha', 1], ['Felix Resumir', 'Stenig Fusil', 1], ['Felix Resumir', 'Nils Calixto', 1], ['Felix Resumir', 'Sten Sanjorge Jr', 1], ['Felix Resumir', 'Varja Lagos', 1], ['Felix Resumir', 'Willem Vasco-Pais', 1], ['Felix Resumir', 'Dante Coginian', 1], ['Felix Resumir', 'Birgitta Frente', 1], ['Felix Resumir', 'Carla Forluniau', 1], ['Felix Resumir', 'Lucas Alcazar', 1], ['Felix Resumir', 'Mat Bramar', 1], ['Felix Resumir', 'Emile Arpa', 1], ['Felix Resumir', 'Albina Hafon', 1], ['Felix Resumir', 'Valeria Morlun', 1], ['Felix Resumir', 'Kanon Herrero', 1], ['Felix Resumir', 'Inga Ferro', 1], ['Felix Resumir', 'Vira Frente', 1], ['Felix Resumir', 'Henk Mies', 1], ['Felix Resumir', 'Linnea Bergen', 1], ['Felix Resumir', 'Claudio Hawelon', 1], ['Felix Resumir', 'Isande Borrasca', 1], ['Felix Resumir', 'Hennie Osvaldo', 1], ['Felix Resumir', 'Dylan Scozzese', 1], ['Felix Resumir', 'Linda Lagos', 1], ['Felix Resumir', 'Isia Vann', 1], ['Felix Resumir', 'Benito Hawelon', 1], ['Felix Resumir', 'Minke Mies', 1], ['Felix Resumir', 'Anda Ribera', 1]]"
82,2014-01-08 16:00:00,"[['Lucas Alcazar', 'Isak Baza', 1], ['Bertrand Ovan', 'Varro Awelon', 1], ['Bertrand Ovan', 'Claudio Hawelon', 1], ['Bertrand Ovan', 'Emile Arpa', 1], ['Bertrand Ovan', 'Albina Hafon', 1], ['Bertrand Ovan', 'Valeria Morlun', 1], ['Bertrand Ovan', 'Dylan Scozzese', 1], ['Bertrand Ovan', 'Benito Hawelon', 1], ['Bertrand Ovan', 'Adan Morlun', 1], ['Bertrand Ovan', 'Henk Mies', 1], ['Bertrand Ovan', 'Cecilia Morluniau', 1], ['Bertrand Ovan', 'Dante Coginian', 1], ['Bertrand Ovan', 'Irene Nant', 1], ['Felix Balas', 'Axel Calzas', 1], ['Felix Balas', 'Lars Azada', 1], ['Felix Balas', 'Lidelse Dedos', 1], ['Felix Balas', 'Adra Nubarron', 1]]"
83,2014-01-08 16:20:00,"[['Ruscella Mies', 'Carla Forluniau', 1], ['Ruscella Mies', 'Mat Bramar', 1], ['Ruscella Mies', 'Rachel Pantanal', 1], ['Ruscella Mies', 'Cornelia Lais', 1], ['Ruscella Mies', 'Linda Lagos', 1], ['Ruscella Mies', 'Anda Ribera', 1], ['Sven Flecha', 'Nils Calixto', 1], ['Sven Flecha', 'Lucas Alcazar', 1], ['Lucas Alcazar', 'Isak Baza', 1]]"
84,2014-01-08 16:40:00,"[['Henk Mies', 'Benito Hawelon', 2], ['Henk Mies', 'Adan Morlun', 2], ['Adan Morlun', 'Henk Mies', 1], ['Adan Morlun', 'Benito Hawelon', 1], ['Stenig Fusil', 'Loreto Bodrogi', 1], ['Stenig Fusil', 'Hennie Osvaldo', 1], ['Stenig Fusil', 'Felix Resumir', 1], ['Stenig Fusil', 'Kanon Herrero', 1], ['Stenig Fusil', 'Minke Mies', 1]]"
